molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism
CHEMBL4468998,CHEMBL3563,Ki,870.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccc1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4590860,CHEMBL3563,Ki,370.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccc([N+](=O)[O-])cc1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4556756,CHEMBL3563,Ki,280.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ncccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4451437,CHEMBL3563,Ki,2200.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/c2ncccn2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4553211,CHEMBL3563,Ki,25000.0,nM,C[C@@H](/C=C/c1ncccn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4544942,CHEMBL3563,Ki,280.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4453372,CHEMBL3563,Ki,280.0,nM,C[n+]1ccccc1/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1.[I-],trypanosoma_cruzi
CHEMBL4434867,CHEMBL3563,Ki,123.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)CCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4462444,CHEMBL3563,Ki,3400.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/c2ccccn2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4519086,CHEMBL3563,Ki,88.0,nM,C[n+]1ccccc1/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4476119,CHEMBL3563,Ki,570.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1cc(C(F)(F)F)ccn1)CCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4526486,CHEMBL3563,Ki,1420.0,nM,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)CCc1ccccc1,trypanosoma_cruzi
CHEMBL4586329,CHEMBL3563,Ki,4800.0,nM,C[C@@H](/C=C/c1ccccn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4519935,CHEMBL3563,Ki,870.0,nM,NCCCC[C@@H](/C=C/c1ccccn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4454970,CHEMBL3563,Ki,5500.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccncc1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4450394,CHEMBL3563,Ki,4000.0,nM,C[n+]1ccc(/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1.[I-],trypanosoma_cruzi
CHEMBL4446486,CHEMBL3563,Ki,1140.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccncn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4589368,CHEMBL3563,Ki,710.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ncco1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4549964,CHEMBL3563,Ki,1710.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1nccs1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4457989,CHEMBL3563,Ki,940.0,nM,C[n+]1ccsc1/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1.[I-],trypanosoma_cruzi
CHEMBL91704,CHEMBL3563,IC50,2.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4519086,CHEMBL3563,Ki,2000.0,nM,C[n+]1ccccc1/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL91704,CHEMBL3563,IC50,0.2,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL91704,CHEMBL368,EC50,20000.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4556756,CHEMBL368,EC50,20000.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ncccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4451437,CHEMBL368,EC50,20000.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/c2ncccn2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4544942,CHEMBL368,EC50,20000.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4453372,CHEMBL368,EC50,8700.0,nM,C[n+]1ccccc1/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1.[I-],trypanosoma_cruzi
CHEMBL4434867,CHEMBL368,EC50,20000.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)CCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4519086,CHEMBL368,EC50,2100.0,nM,C[n+]1ccccc1/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4589368,CHEMBL368,EC50,20000.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ncco1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL91704,CHEMBL368,EC50,700.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL4556756,CHEMBL368,EC50,9000.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ncccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4544942,CHEMBL368,EC50,4900.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)Cc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4453372,CHEMBL368,EC50,9900.0,nM,C[n+]1ccccc1/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1.[I-],trypanosoma_cruzi
CHEMBL4434867,CHEMBL368,EC50,5900.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/c1ccccn1)CCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi
CHEMBL4519086,CHEMBL368,EC50,5400.0,nM,C[n+]1ccccc1/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,trypanosoma_cruzi
CHEMBL91704,CHEMBL368,EC50,60000.0,nM,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,trypanosoma_cruzi
CHEMBL1922308,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL1922309,CHEMBL368,IC50,31300.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL1922311,CHEMBL368,IC50,30900.0,nM,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL1922310,CHEMBL368,IC50,28300.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4436088,CHEMBL368,IC50,84200.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4521976,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL1922314,CHEMBL368,IC50,52300.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL1922313,CHEMBL368,IC50,27700.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4534738,CHEMBL368,IC50,100000.0,nM,COc1ccc(-n2ncc(C3=NCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL4549168,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL4573542,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL4448470,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL4459813,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4443645,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4515539,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL4443824,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4439985,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4448881,CHEMBL368,IC50,100000.0,nM,COc1ccc(-n2ncc(C3=NCCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,23300.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL1922308,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL1922309,CHEMBL368,IC50,53300.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL1922311,CHEMBL368,IC50,9500.0,nM,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL1922310,CHEMBL368,IC50,10500.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4436088,CHEMBL368,IC50,78900.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4521976,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL1922314,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL1922313,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4534738,CHEMBL368,IC50,100000.0,nM,COc1ccc(-n2ncc(C3=NCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL4549168,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL4573542,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL4448470,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL4459813,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4443645,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4515539,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL4443824,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4439985,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4448881,CHEMBL368,IC50,100000.0,nM,COc1ccc(-n2ncc(C3=NCCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,19100.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL1922308,CHEMBL368,IC50,84200.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL1922309,CHEMBL368,IC50,20600.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL1922311,CHEMBL368,IC50,16500.0,nM,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL1922310,CHEMBL368,IC50,13600.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4436088,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4521976,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL1922314,CHEMBL368,IC50,84200.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL1922313,CHEMBL368,IC50,67400.0,nM,Nc1c(C2=NCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4534738,CHEMBL368,IC50,63400.0,nM,COc1ccc(-n2ncc(C3=NCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL4549168,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccccc1,trypanosoma_cruzi
CHEMBL4573542,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL4448470,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL4459813,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL4443645,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL4515539,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(F)cc1,trypanosoma_cruzi
CHEMBL4443824,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4439985,CHEMBL368,IC50,100000.0,nM,Nc1c(C2=NCCCN2)cnn1-c1cccc(Br)c1,trypanosoma_cruzi
CHEMBL4448881,CHEMBL368,IC50,100000.0,nM,COc1ccc(-n2ncc(C3=NCCCN3)c2N)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,1900.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL1922311,CHEMBL368,IC50,12500.0,nM,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL1922310,CHEMBL368,IC50,12700.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,900.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL1922311,CHEMBL3563,IC50,24000.0,nM,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi
CHEMBL1922310,CHEMBL3563,IC50,180000.0,nM,Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL1458713,CHEMBL3563,IC50,3000.0,nM,CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N,trypanosoma_cruzi
CHEMBL4456503,CHEMBL368,IC50,300.0,nM,CC(C)C1S/C(=N/N=C/CSc2ccccc2)NC1=O,trypanosoma_cruzi
CHEMBL1276197,CHEMBL368,IC50,101900.0,nM,NC(=S)N/N=C/CSc1ccccc1,trypanosoma_cruzi
CHEMBL3787599,CHEMBL368,IC50,6100.0,nM,NC(=S)N/N=C/CSc1ccc(F)cc1,trypanosoma_cruzi
CHEMBL3785717,CHEMBL368,IC50,15400.0,nM,NC(=S)N/N=C/CSc1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL3785309,CHEMBL368,IC50,32100.0,nM,COc1ccc(SC/C=N/NC(N)=S)cc1,trypanosoma_cruzi
CHEMBL3785588,CHEMBL368,IC50,15300.0,nM,Cc1ccccc1SC/C=N/NC(N)=S,trypanosoma_cruzi
CHEMBL3786510,CHEMBL368,IC50,6300.0,nM,Cc1cccc(SC/C=N/NC(N)=S)c1,trypanosoma_cruzi
CHEMBL3787696,CHEMBL368,IC50,9600.0,nM,Cc1ccc(SC/C=N/NC(N)=S)cc1,trypanosoma_cruzi
CHEMBL3785388,CHEMBL368,IC50,6200.0,nM,Cc1ccc(C)c(SC/C=N/NC(N)=S)c1,trypanosoma_cruzi
CHEMBL3785286,CHEMBL368,IC50,47700.0,nM,NC(=S)N/N=C/CSc1ccccc1Cl,trypanosoma_cruzi
CHEMBL3787052,CHEMBL368,IC50,5500.0,nM,NC(=S)N/N=C/CSc1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL3785305,CHEMBL368,IC50,6200.0,nM,NC(=S)N/N=C/CSc1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL3786871,CHEMBL368,IC50,6100.0,nM,NC(=S)N/N=C/CSc1cc(Cl)ccc1Cl,trypanosoma_cruzi
CHEMBL4568703,CHEMBL368,IC50,59400.0,nM,C(\CSc1ccccc1)=N/Nc1nc(-c2ccccc2)cs1,trypanosoma_cruzi
CHEMBL4450535,CHEMBL368,IC50,9400.0,nM,Cc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4462001,CHEMBL368,IC50,4100.0,nM,Cc1sc(N/N=C/CSc2ccccc2)nc1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4565528,CHEMBL368,IC50,5400.0,nM,Brc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4516178,CHEMBL368,IC50,62700.0,nM,COc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4434707,CHEMBL368,IC50,6800.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4447401,CHEMBL368,IC50,7900.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)c(Cl)c1,trypanosoma_cruzi
CHEMBL4465398,CHEMBL368,IC50,56500.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1Cl,trypanosoma_cruzi
CHEMBL4454686,CHEMBL368,IC50,8400.0,nM,O=[N+]([O-])c1cccc(-c2csc(N/N=C/CSc3ccccc3)n2)c1,trypanosoma_cruzi
CHEMBL4564015,CHEMBL368,IC50,16000.0,nM,O=[N+]([O-])c1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,6600.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL4513826,CHEMBL368,IC50,2900.0,nM,CC1SC(N/N=C/CCSc2ccccc2)NC1=O,trypanosoma_cruzi
CHEMBL4447849,CHEMBL368,IC50,32100.0,nM,CC1SC(N/N=C/CCSc2ccc(Cl)cc2)NC1=O,trypanosoma_cruzi
CHEMBL2180326,CHEMBL368,IC50,49800.0,nM,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Br)cc2)cs1,trypanosoma_cruzi
CHEMBL2180328,CHEMBL368,IC50,4000.0,nM,C/C(COc1ccccc1)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,trypanosoma_cruzi
CHEMBL2180352,CHEMBL368,IC50,4000.0,nM,C/C(COc1ccccc1)=N\Nc1nc(-c2ccncc2)cs1,trypanosoma_cruzi
CHEMBL4589440,CHEMBL368,IC50,4900.0,nM,C/C(COc1ccccc1)=N\NC1SC(C(C)C)C(=O)N1c1ccccc1,trypanosoma_cruzi
CHEMBL1276197,CHEMBL368,IC50,89000.0,nM,NC(=S)N/N=C/CSc1ccccc1,trypanosoma_cruzi
CHEMBL3787599,CHEMBL368,IC50,5700.0,nM,NC(=S)N/N=C/CSc1ccc(F)cc1,trypanosoma_cruzi
CHEMBL3785717,CHEMBL368,IC50,6600.0,nM,NC(=S)N/N=C/CSc1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL3785309,CHEMBL368,IC50,39700.0,nM,COc1ccc(SC/C=N/NC(N)=S)cc1,trypanosoma_cruzi
CHEMBL3785588,CHEMBL368,IC50,6100.0,nM,Cc1ccccc1SC/C=N/NC(N)=S,trypanosoma_cruzi
CHEMBL3786510,CHEMBL368,IC50,1800.0,nM,Cc1cccc(SC/C=N/NC(N)=S)c1,trypanosoma_cruzi
CHEMBL3785388,CHEMBL368,IC50,5900.0,nM,Cc1ccc(C)c(SC/C=N/NC(N)=S)c1,trypanosoma_cruzi
CHEMBL3785286,CHEMBL368,IC50,6200.0,nM,NC(=S)N/N=C/CSc1ccccc1Cl,trypanosoma_cruzi
CHEMBL3787052,CHEMBL368,IC50,14100.0,nM,NC(=S)N/N=C/CSc1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL3785305,CHEMBL368,IC50,14100.0,nM,NC(=S)N/N=C/CSc1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL3786871,CHEMBL368,IC50,8200.0,nM,NC(=S)N/N=C/CSc1cc(Cl)ccc1Cl,trypanosoma_cruzi
CHEMBL4568703,CHEMBL368,IC50,5200.0,nM,C(\CSc1ccccc1)=N/Nc1nc(-c2ccccc2)cs1,trypanosoma_cruzi
CHEMBL4450535,CHEMBL368,IC50,5700.0,nM,Cc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4462001,CHEMBL368,IC50,2600.0,nM,Cc1sc(N/N=C/CSc2ccccc2)nc1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4565528,CHEMBL368,IC50,14300.0,nM,Brc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4565068,CHEMBL368,IC50,41700.0,nM,Fc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4516178,CHEMBL368,IC50,18500.0,nM,COc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4434707,CHEMBL368,IC50,4100.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4447401,CHEMBL368,IC50,4100.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)c(Cl)c1,trypanosoma_cruzi
CHEMBL4465398,CHEMBL368,IC50,15200.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1Cl,trypanosoma_cruzi
CHEMBL4454686,CHEMBL368,IC50,19200.0,nM,O=[N+]([O-])c1cccc(-c2csc(N/N=C/CSc3ccccc3)n2)c1,trypanosoma_cruzi
CHEMBL4564015,CHEMBL368,IC50,8400.0,nM,O=[N+]([O-])c1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,6200.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL4513826,CHEMBL368,IC50,10000.0,nM,CC1SC(N/N=C/CCSc2ccccc2)NC1=O,trypanosoma_cruzi
CHEMBL2180328,CHEMBL368,IC50,3800.0,nM,C/C(COc1ccccc1)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,trypanosoma_cruzi
CHEMBL2180352,CHEMBL368,IC50,3900.0,nM,C/C(COc1ccccc1)=N\Nc1nc(-c2ccncc2)cs1,trypanosoma_cruzi
CHEMBL4589440,CHEMBL368,IC50,6100.0,nM,C/C(COc1ccccc1)=N\NC1SC(C(C)C)C(=O)N1c1ccccc1,trypanosoma_cruzi
CHEMBL4450535,CHEMBL368,IC50,18780.0,nM,Cc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4462001,CHEMBL368,IC50,10150.0,nM,Cc1sc(N/N=C/CSc2ccccc2)nc1-c1ccc(Br)cc1,trypanosoma_cruzi
CHEMBL4434707,CHEMBL368,IC50,7880.0,nM,Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL4564015,CHEMBL368,IC50,19260.0,nM,O=[N+]([O-])c1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1,trypanosoma_cruzi
CHEMBL3785388,CHEMBL3563,IC50,3300.0,nM,Cc1ccc(C)c(SC/C=N/NC(N)=S)c1,trypanosoma_cruzi
CHEMBL3787052,CHEMBL3563,IC50,19000.0,nM,NC(=S)N/N=C/CSc1cccc(Cl)c1,trypanosoma_cruzi
CHEMBL4468183,CHEMBL368,EC50,30000.0,nM,O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)NO,trypanosoma_cruzi
CHEMBL4525243,CHEMBL368,EC50,30000.0,nM,CN1C(=O)N(CC(=O)NO)C(=O)C12CCc1ccccc12,trypanosoma_cruzi
