molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL15928,CHEMBL612893,IC50,1200.0,nM,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,schistosoma_mansoni,5.920818753952375
CHEMBL88272,CHEMBL612893,IC50,1500.0,nM,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,schistosoma_mansoni,5.823908740944319
CHEMBL59030,CHEMBL612893,IC50,2100.0,nM,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,schistosoma_mansoni,5.6777807052660805
CHEMBL513909,CHEMBL612893,IC50,6300.0,nM,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,schistosoma_mansoni,5.200659450546418
CHEMBL91867,CHEMBL612893,IC50,700.0,nM,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,schistosoma_mansoni,6.154901959985743
CHEMBL228814,CHEMBL612893,IC50,900.0,nM,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,schistosoma_mansoni,6.045757490560675
CHEMBL607707,CHEMBL612893,IC50,500.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,schistosoma_mansoni,6.301029995663981
CHEMBL238125,CHEMBL612893,IC50,7200.0,nM,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,schistosoma_mansoni,5.142667503568732
CHEMBL16687,CHEMBL612893,IC50,1700.0,nM,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,schistosoma_mansoni,5.769551078621726
CHEMBL3637864,CHEMBL612893,IC50,800.0,nM,CN1CCN(CCCOc2ncc(Nc3ncc(-c4ccc(C(F)(F)F)c(F)c4)nc3C(N)=O)cn2)CC1,schistosoma_mansoni,6.096910013008056
CHEMBL534797,CHEMBL612893,IC50,600.0,nM,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,schistosoma_mansoni,6.221848749616356
CHEMBL545853,CHEMBL612893,IC50,2600.0,nM,CN1CCC(NCc2cccc(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)c2)CC1,schistosoma_mansoni,5.585026652029182
CHEMBL1367316,CHEMBL612893,IC50,900.0,nM,COc1cccc(-n2nnnc2S(C)(=O)=O)c1,schistosoma_mansoni,6.045757490560675
CHEMBL3637865,CHEMBL612893,IC50,800.0,nM,Cn1c(=O)c2c(S(C)(=O)=O)snc2n(C)c1=O,schistosoma_mansoni,6.096910013008056
CHEMBL2313136,CHEMBL612893,IC50,200.0,nM,O=C(Nc1ccc(C(F)(F)F)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,schistosoma_mansoni,6.698970004336019
CHEMBL3637922,CHEMBL612893,IC50,400.0,nM,CS(=O)(=O)c1ccc(C(=O)N(CC2CCCO2)c2nc3ccccc3s2)cc1[N+](=O)[O-],schistosoma_mansoni,6.3979400086720375
CHEMBL3637921,CHEMBL612893,IC50,400.0,nM,CNc1nnc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)s1,schistosoma_mansoni,6.3979400086720375
CHEMBL3637915,CHEMBL612893,IC50,2200.0,nM,c1ccc(Oc2ccc(-c3cncc(-c4ccc5[nH]ccc5c4)n3)cc2)cc1,schistosoma_mansoni,5.657577319177793
CHEMBL565436,CHEMBL612893,IC50,2900.0,nM,CC(C)=CCC/C(C)=C\CNCCNC1C2CC3CC(C2)CC1C3,schistosoma_mansoni,5.5376020021010435
CHEMBL4850244,CHEMBL612893,IC50,16700.0,nM,COc1ccc(Oc2ccc([C@H](C)N(C)c3ncc4c(N)nc(N)nc4n3)cc2)cc1,schistosoma_mansoni,4.777283528852417
CHEMBL462415,CHEMBL612893,IC50,200.0,nM,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccccc1O,schistosoma_mansoni,6.698970004336019
CHEMBL565436,CHEMBL612893,IC50,22400.0,nM,CC(C)=CCC/C(C)=C\CNCCNC1C2CC3CC(C2)CC1C3,schistosoma_mansoni,4.649751981665837
CHEMBL15928,CHEMBL612893,IC50,12200.0,nM,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,schistosoma_mansoni,4.913640169325252
CHEMBL4854917,CHEMBL612893,EC50,900.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3sccc3C2C1,schistosoma_mansoni,6.045757490560675
CHEMBL4871765,CHEMBL612893,IC50,11100.0,nM,CC(C)N(Cc1ccccc1)CC1CCc2cc(CCl)c([N+](=O)[O-])cc2N1,schistosoma_mansoni,4.954677021213342
CHEMBL30214,CHEMBL612893,EC50,16.0,nM,C1CCCCCC2(CCCCC1)OOCCCOO2,schistosoma_mansoni,7.795880017344075
CHEMBL1651970,CHEMBL612893,IC50,1600.0,nM,Clc1ccc2c(N3CCNCCN(c4ccnc5cc(Cl)ccc45)CCNCC3)ccnc2c1,schistosoma_mansoni,5.795880017344075
CHEMBL4459380,CHEMBL612893,IC50,380.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccccc2F)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.42021640338319
CHEMBL4576616,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccc(OC(F)(F)F)cc2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4467846,CHEMBL612893,IC50,200.0,nM,FC(F)(F)Oc1ccc(Nc2cc(C(F)(F)F)cc3nc4ccccc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4514536,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2cccc(OC(F)(F)F)c2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4474834,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccccc2OC(F)(F)F)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4592227,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccc(OC(F)(F)F)cc2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4464908,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccc(F)cc2)n2c1nc1cc(Cl)cc(Cl)c12,schistosoma_mansoni,6.698970004336019
CHEMBL4577940,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccc(F)cc2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4571751,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccc(OC(F)(F)F)cc2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4443956,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccccn2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4549480,CHEMBL612893,IC50,200.0,nM,Cc1ccc(CNc2cc(C(F)(F)F)c(C#N)c3nc4cc(Cl)c(Cl)cc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4466654,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2ccco2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4457843,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2cccs2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4468890,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(NCc2cccc(F)c2)n2c1nc1cc(Cl)c(Cl)cc12,schistosoma_mansoni,6.698970004336019
CHEMBL4558390,CHEMBL612893,IC50,200.0,nM,COc1ncnc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)c1OC,schistosoma_mansoni,6.698970004336019
CHEMBL4865437,CHEMBL612893,IC50,200.0,nM,CC(Nc1cc(C(F)(F)F)cc2nc3cc(Cl)c(Cl)cc3n12)c1ccc(S(C)(=O)=O)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4867006,CHEMBL612893,IC50,200.0,nM,N#Cc1ccc(S(=O)(=O)Nc2cc(C(F)(F)F)cc3nc4cc(Cl)c(Cl)cc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4870262,CHEMBL612893,IC50,200.0,nM,O=S(=O)(Nc1cc(C(F)(F)F)cc2nc3cc(Cl)c(Cl)cc3n12)c1ccc(OC(F)(F)F)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4519164,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2cnccn2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL10835,CHEMBL612893,IC50,800.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,schistosoma_mansoni,6.096910013008056
CHEMBL598279,CHEMBL612893,IC50,800.0,nM,COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,schistosoma_mansoni,6.096910013008056
CHEMBL531611,CHEMBL612893,IC50,3400.0,nM,O=C(CCl)NCCOc1ccc(Cl)cc1Cl,schistosoma_mansoni,5.468521082957745
CHEMBL537152,CHEMBL612893,IC50,6300.0,nM,Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,schistosoma_mansoni,5.200659450546418
CHEMBL537778,CHEMBL612893,IC50,800.0,nM,Brc1ccc(Nc2nc3ccccc3nc2Nc2ccc(Br)cc2)cc1,schistosoma_mansoni,6.096910013008056
CHEMBL3545403,CHEMBL612893,IC50,2500.0,nM,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,schistosoma_mansoni,5.6020599913279625
CHEMBL4855202,CHEMBL612893,IC50,2000.0,nM,Nc1nc(NCC2CCC(CNS(=O)(=O)c3ccc4ccccc4c3)CC2)nc2ccccc12,schistosoma_mansoni,5.698970004336019
CHEMBL15928,CHEMBL612893,IC50,2700.0,nM,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,schistosoma_mansoni,5.568636235841013
CHEMBL88272,CHEMBL612893,IC50,2600.0,nM,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,schistosoma_mansoni,5.585026652029182
CHEMBL59030,CHEMBL612893,IC50,2000.0,nM,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,schistosoma_mansoni,5.698970004336019
CHEMBL513909,CHEMBL612893,IC50,3100.0,nM,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,schistosoma_mansoni,5.508638306165727
CHEMBL91867,CHEMBL612893,IC50,3700.0,nM,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,schistosoma_mansoni,5.431798275933005
CHEMBL228814,CHEMBL612893,IC50,2200.0,nM,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,schistosoma_mansoni,5.657577319177793
CHEMBL607707,CHEMBL612893,IC50,2900.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,schistosoma_mansoni,5.5376020021010435
CHEMBL238125,CHEMBL612893,IC50,7500.0,nM,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,schistosoma_mansoni,5.1249387366083
CHEMBL16687,CHEMBL612893,IC50,7000.0,nM,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,schistosoma_mansoni,5.154901959985743
CHEMBL3637864,CHEMBL612893,IC50,3000.0,nM,CN1CCN(CCCOc2ncc(Nc3ncc(-c4ccc(C(F)(F)F)c(F)c4)nc3C(N)=O)cn2)CC1,schistosoma_mansoni,5.522878745280337
CHEMBL534797,CHEMBL612893,IC50,2000.0,nM,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,schistosoma_mansoni,5.698970004336019
CHEMBL545853,CHEMBL612893,IC50,3000.0,nM,CN1CCC(NCc2cccc(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)c2)CC1,schistosoma_mansoni,5.522878745280337
CHEMBL1367316,CHEMBL612893,IC50,6800.0,nM,COc1cccc(-n2nnnc2S(C)(=O)=O)c1,schistosoma_mansoni,5.167491087293763
CHEMBL3637865,CHEMBL612893,IC50,4700.0,nM,Cn1c(=O)c2c(S(C)(=O)=O)snc2n(C)c1=O,schistosoma_mansoni,5.327902142064283
CHEMBL2313136,CHEMBL612893,IC50,2100.0,nM,O=C(Nc1ccc(C(F)(F)F)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,schistosoma_mansoni,5.6777807052660805
CHEMBL3637922,CHEMBL612893,IC50,3700.0,nM,CS(=O)(=O)c1ccc(C(=O)N(CC2CCCO2)c2nc3ccccc3s2)cc1[N+](=O)[O-],schistosoma_mansoni,5.431798275933005
CHEMBL3637921,CHEMBL612893,IC50,2500.0,nM,CNc1nnc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)s1,schistosoma_mansoni,5.6020599913279625
CHEMBL3637915,CHEMBL612893,IC50,3400.0,nM,c1ccc(Oc2ccc(-c3cncc(-c4ccc5[nH]ccc5c4)n3)cc2)cc1,schistosoma_mansoni,5.468521082957745
CHEMBL565436,CHEMBL612893,IC50,4900.0,nM,CC(C)=CCC/C(C)=C\CNCCNC1C2CC3CC(C2)CC1C3,schistosoma_mansoni,5.309803919971486
CHEMBL4850244,CHEMBL612893,IC50,7900.0,nM,COc1ccc(Oc2ccc([C@H](C)N(C)c3ncc4c(N)nc(N)nc4n3)cc2)cc1,schistosoma_mansoni,5.102372908709558
CHEMBL462415,CHEMBL612893,IC50,600.0,nM,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccccc1O,schistosoma_mansoni,6.221848749616356
CHEMBL4871087,CHEMBL3797017,IC50,400.0,nM,O=C(NO)c1cccc(C(=O)NOCc2ccc(Cl)cc2Cl)c1,schistosoma_mansoni,6.3979400086720375
CHEMBL4846377,CHEMBL3797017,IC50,750.0,nM,CN1CCN(NC(=O)c2cccc(C(=O)NO)c2)CC1,schistosoma_mansoni,6.1249387366083
CHEMBL4878864,CHEMBL3797017,IC50,5500.0,nM,CCCCCCC(=O)N(O)C1CC(=O)C(c2ccc(Cl)cc2)C1=O,schistosoma_mansoni,5.259637310505756
CHEMBL4868142,CHEMBL3797017,IC50,440.0,nM,O=C(/C=C/c1ccccc1Oc1c(Cl)cccc1Cl)NO,schistosoma_mansoni,6.356547323513812
CHEMBL4872913,CHEMBL3797017,IC50,180.0,nM,O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1)NO,schistosoma_mansoni,6.7447274948966935
CHEMBL4868142,CHEMBL612893,EC50,6500.0,nM,O=C(/C=C/c1ccccc1Oc1c(Cl)cccc1Cl)NO,schistosoma_mansoni,5.187086643357144
CHEMBL4872913,CHEMBL612893,EC50,11800.0,nM,O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1)NO,schistosoma_mansoni,4.928117992693875
CHEMBL4846798,CHEMBL612893,EC50,5150.0,nM,O=C1c2ccccc2C(=O)N1C/C=N/N=c1\[nH]c(-c2ccccc2)cs1,schistosoma_mansoni,5.288192770958809
CHEMBL4855279,CHEMBL612893,EC50,38700.0,nM,Cc1ccc(-c2cs/c(=N/N=C/CN3C(=O)c4ccccc4C3=O)[nH]2)cc1,schistosoma_mansoni,4.412289034981089
CHEMBL4846798,CHEMBL612893,EC50,37500.0,nM,O=C1c2ccccc2C(=O)N1C/C=N/N=c1\[nH]c(-c2ccccc2)cs1,schistosoma_mansoni,4.425968732272281
CHEMBL4855279,CHEMBL612893,EC50,9770.0,nM,Cc1ccc(-c2cs/c(=N/N=C/CN3C(=O)c4ccccc4C3=O)[nH]2)cc1,schistosoma_mansoni,5.0101054362812265
CHEMBL3770672,CHEMBL612893,EC50,50600.0,nM,O=C1c2ccccc2C(=O)N1Nc1nc(-c2ccc(Cl)cc2Cl)cs1,schistosoma_mansoni,4.295849483160201
CHEMBL1800559,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4085896,CHEMBL612893,IC50,200.0,nM,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCn2ccnc2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4071316,CHEMBL612893,IC50,200.0,nM,CCN(CC)CCCC(C)Nc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4089718,CHEMBL612893,IC50,200.0,nM,CN1CCC(Oc2cc(-c3ccc(C(F)(F)F)cc3)c(C#N)c3nc4ccccc4n23)CC1,schistosoma_mansoni,6.698970004336019
CHEMBL4089743,CHEMBL612893,IC50,200.0,nM,CNC1CCN(c2cc(-c3ccc(C(F)(F)F)cc3)c(C#N)c3nc4ccccc4n23)C1,schistosoma_mansoni,6.698970004336019
CHEMBL4100993,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2cccc(C(F)(F)F)c2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4062856,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(Cl)c(Cl)c2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4070434,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(C2CCCCC2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4097609,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(C2CCCC2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4095280,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3cc(Cl)ccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4105454,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3cccc(Cl)c3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4079700,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3cccc(Br)c3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4097733,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3cc(Cl)c(Cl)cc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4864592,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3c(Cl)cc(Cl)cc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4090006,CHEMBL612893,IC50,200.0,nM,CN1CCC(Nc2cc(-c3ccc(C(F)(F)F)cc3)c(C#N)c3nc4cc(Cl)c(Cl)cc4n23)CC1,schistosoma_mansoni,6.698970004336019
CHEMBL4859009,CHEMBL612893,IC50,200.0,nM,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NC2CCC(N)CC2)n2c1nc1cc(Cl)cc(Cl)c12,schistosoma_mansoni,6.698970004336019
CHEMBL4084045,CHEMBL612893,IC50,200.0,nM,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ncccc3n12,schistosoma_mansoni,6.698970004336019
CHEMBL4861368,CHEMBL612893,IC50,200.0,nM,CN(C)CCNc1nc2ccc(Nc3cc(C(F)(F)F)c(C#N)c4nc5ccccc5n34)cc2o1,schistosoma_mansoni,6.698970004336019
CHEMBL4859183,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccc3nc(NCCN4CCCC4)oc3c2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4577898,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccccc2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4560277,CHEMBL612893,IC50,200.0,nM,N#Cc1ccc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4443250,CHEMBL612893,IC50,200.0,nM,COc1ccc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4469718,CHEMBL612893,IC50,200.0,nM,CS(=O)(=O)c1ccc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)cc1,schistosoma_mansoni,6.698970004336019
CHEMBL4444388,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccc(CN3CCOCC3)cc2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4470885,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2ccnc(F)c2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4558390,CHEMBL612893,IC50,200.0,nM,COc1ncnc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)c1OC,schistosoma_mansoni,6.698970004336019
CHEMBL4519164,CHEMBL612893,IC50,200.0,nM,N#Cc1c(C(F)(F)F)cc(Nc2cnccn2)n2c1nc1ccccc12,schistosoma_mansoni,6.698970004336019
CHEMBL4565421,CHEMBL612893,IC50,200.0,nM,Cc1csc(Nc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)n1,schistosoma_mansoni,6.698970004336019
CHEMBL4074246,CHEMBL612893,IC50,2440.0,nM,CCNCCNc1cc(-c2ccc(Cl)cc2)c(C#N)c2nc3ccccc3n12,schistosoma_mansoni,5.61261017366127
CHEMBL241862,CHEMBL4879549,IC50,30620.0,nM,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1,schistosoma_mansoni,4.5139948136377575
CHEMBL4861009,CHEMBL612893,IC50,14200.0,nM,C=C[C@](C)(O)CCC1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C,schistosoma_mansoni,4.847711655616943
CHEMBL4865420,CHEMBL612893,IC50,2000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(F)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.698970004336019
CHEMBL4849816,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccccc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4850485,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(Cl)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4857197,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3cccc(Cl)c3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4861009,CHEMBL612893,IC50,12300.0,nM,C=C[C@](C)(O)CCC1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C,schistosoma_mansoni,4.910094888560602
CHEMBL4865420,CHEMBL612893,IC50,2000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(F)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.698970004336019
CHEMBL4849816,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccccc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4850485,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(Cl)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4857197,CHEMBL612893,IC50,10000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3cccc(Cl)c3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.0
CHEMBL4865420,CHEMBL612893,IC50,2000.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(F)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.698970004336019
CHEMBL4865420,CHEMBL612893,IC50,9400.0,nM,CC1(C)CCC[C@]2(C)C(CC[C@@](C)(O)/C=C/c3ccc(F)cc3)[C@](C)(O)CC[C@@H]12,schistosoma_mansoni,5.026872146400302
CHEMBL519350,CHEMBL612893,IC50,14980.0,nM,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2ccc(Cl)cc12,schistosoma_mansoni,4.824488186636552
CHEMBL484526,CHEMBL612893,IC50,29330.0,nM,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2cc(Cl)ccc12,schistosoma_mansoni,4.532687937019448
CHEMBL484328,CHEMBL612893,IC50,3540.0,nM,Cn1c2nc3ccccc3c-2c(NCCN2CCOCC2)c2cc(Cl)ccc21,schistosoma_mansoni,5.450996737974212
CHEMBL514620,CHEMBL612893,IC50,3290.0,nM,Cn1c2nc3ccccc3c-2c(N2CCN(CCO)CC2)c2cc(Cl)ccc21,schistosoma_mansoni,5.482804102050026
CHEMBL484131,CHEMBL612893,IC50,5950.0,nM,CN(C)CCNc1c2c3ccccc3nc-2n(C)c2ccc(Cl)cc12,schistosoma_mansoni,5.22548303427145
CHEMBL473285,CHEMBL612893,IC50,7850.0,nM,Cn1c2nc3ccccc3c-2c(N2CCC(N3CCCCC3)CC2)c2cc(Cl)ccc21,schistosoma_mansoni,5.105130343254747
CHEMBL501633,CHEMBL612893,IC50,6270.0,nM,CN1CCN(c2c3cc(Cl)ccc3nc3[nH]c4ccccc4c23)CC1,schistosoma_mansoni,5.202732459169283
CHEMBL475106,CHEMBL612893,IC50,7610.0,nM,Clc1ccc2nc3[nH]c4ccccc4c3c(NCCN3CCOCC3)c2c1,schistosoma_mansoni,5.118615343229427
CHEMBL519350,CHEMBL612893,IC50,11740.0,nM,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2ccc(Cl)cc12,schistosoma_mansoni,4.930331903088404
CHEMBL484526,CHEMBL612893,IC50,19260.0,nM,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2cc(Cl)ccc12,schistosoma_mansoni,4.715343717211484
CHEMBL484328,CHEMBL612893,IC50,1260.0,nM,Cn1c2nc3ccccc3c-2c(NCCN2CCOCC2)c2cc(Cl)ccc21,schistosoma_mansoni,5.8996294548824375
